cycle_1_lane	cycle_2_lane	cycle_3_lane	log10_association_const	survival_rate
16	14	11	3.6050723313958235	6.456240904632704e-08
16	14	12	3.4684463284044837	2.520654122197515e-08
16	14	13	2.1296520346009236	2.4478257680741226e-12
16	14	14	3.783934844998766	2.207529017895963e-07
16	14	15	2.7861179023403864	2.2780211285800566e-10
16	14	16	2.6476961068719382	8.760109840324117e-11
16	14	17	4.294895346877745	7.231758248177261e-06
16	14	18	2.0822117259542208	1.7639153784148053e-12
16	14	19	4.194008422944355	3.6459979804209794e-06
16	14	20	3.623808688989059	7.344435014080207e-08
16	15	0	4.552352994143854	4.086858853144486e-05
16	15	1	3.1152495321096656	2.2082632893087532e-09
16	15	2	2.0484613962182867	1.3971355000593606e-12
16	15	3	2.2044963131343316	4.104689534286348e-12
16	15	4	3.7527867307640403	1.7824081707864718e-07
16	15	5	4.37658994901463	1.2563873797800519e-05
16	15	6	4.333224509882188	9.373650132574268e-06
16	15	7	2.1142290723256205	2.2004816012989394e-12
16	15	8	5.346757489709127	0.006009499498158541
16	15	9	2.1812504722881894	3.4958570370280683e-12
16	15	10	2.099799455463393	1.9917481805862847e-12
16	15	11	2.365622994836043	1.2490121315106046e-11
16	15	12	4.260063226338152	5.710719626518085e-06
16	15	13	3.85736759489955	3.65388505159131e-07
16	15	14	4.867293236399582	0.00032304775376662634
16	15	15	2.6116172078426967	6.828400465211931e-11
16	15	16	2.684165204059275	1.1268501205341223e-10
16	15	17	2.4241234188559577	1.87078698564822e-11
16	15	18	3.6209422487655254	7.201035731582075e-08
16	15	19	3.3244839030714037	9.347688864570141e-09
16	15	20	2.1907767721579887	3.733603355200577e-12
16	16	0	3.215312819077327	4.403532173598066e-09
16	16	1	3.824627039363873	2.918836515862953e-07
16	16	2	3.8596083791493876	3.7104710828041224e-07
16	16	3	4.514470192438731	3.173185151163503e-05
16	16	4	5.154245364031972	0.0019453883548335039
16	16	5	3.1609161710394167	3.0259563716353376e-09
16	16	6	2.4234875714497024	1.8625901581182892e-11
16	16	7	3.6489162097216363	8.728834570510222e-08
16	16	8	2.0172819498262973	1.1264457455073047e-12
16	16	9	4.578044881216919	4.849904338590953e-05
16	16	10	2.29236844028841	7.53095260891328e-12
16	16	11	3.375971966271293	1.3329781383520234e-08
16	16	12	2.8491352786750723	3.51953772721692e-10
16	16	13	3.1930404355533004	3.7765112729952945e-09
16	16	14	2.8727571479923784	4.142855773282314e-10
16	16	15	4.337707053275783	9.662096974500519e-06
16	16	16	3.6889216103103255	1.1492510478878037e-07
16	16	17	4.438489140747382	1.9062927543426693e-05
16	16	18	3.163896942000208	3.088815702149438e-09
16	16	19	3.3444796552439886	1.0729072802540993e-08
16	16	20	3.030758256863434	1.2327556914215287e-09
16	17	0	2.5280827347896144	3.8353830862827576e-11
16	17	1	2.9570706086299063	7.413650430599739e-10
16	17	2	3.5551701761758405	4.57973912465949e-08
16	17	3	3.8683175844546174	3.938828190156522e-07
16	17	4	2.875062302243706	4.20930221678e-10
16	17	5	3.8475203876315187	3.415246818097555e-07
16	17	6	2.2054196234150085	4.130948692042171e-12
16	17	7	2.640258326929696	8.321584689377402e-11
16	17	8	3.4465917628048177	2.1683882878226484e-08
16	17	9	2.591068016933314	5.925104595548012e-11
16	17	10	2.7500968169473783	1.776469797659983e-10
16	17	11	2.950185342777756	7.069600198283625e-10
16	17	12	3.515904177061228	3.4949886454971315e-08
16	17	13	3.408077869279694	1.663043961709276e-08
16	17	14	4.474408989899926	2.426339522768597e-05
16	17	15	5.101085261110814	0.0014073447750308733
16	17	16	2.2117313564065446	4.3150113209464646e-12
16	17	17	2.187238044610725	3.643456894346882e-12
16	17	18	2.418926581754373	1.8048368220194516e-11
16	17	19	3.2850536816625207	7.122817418522451e-09
16	17	20	4.758712275322674	0.00015975387778079114
16	18	0	3.1023941183116515	2.020850089267851e-09
16	18	1	4.428193441139277	1.7787632614583335e-05
16	18	2	2.486978448614072	2.8875902665503274e-11
16	18	3	2.130044502859049	2.4544701131439946e-12
16	18	4	3.7924509911672866	2.3404476864323265e-07
16	18	5	3.171137615656891	3.246998722969611e-09
16	18	6	2.8483105523951653	3.499557964529784e-10
16	18	7	4.850332494345519	0.0002896096447499623
16	18	8	2.389679054740515	1.474747333903879e-11
16	18	9	3.760962143137423	1.8853590664303689e-07
16	18	10	3.1401158170371275	2.6214992176530164e-09
16	18	11	3.9093195134086147	5.217080782987568e-07
16	18	12	3.5044948430440486	3.230935016632464e-08
16	18	13	2.4371788279767044	2.0472930507939974e-11
16	18	14	2.4327511728487385	1.9856406824124584e-11
16	18	15	3.119621077254235	2.2758745738110814e-09
16	18	16	2.2096875421450717	4.2545290420330175e-12
16	18	17	3.1903872251658454	3.708032327858668e-09
16	18	18	4.313938702530498	8.227067997797076e-06
16	18	19	2.53144901599781	3.925583082829096e-11
16	18	20	2.142366658188451	2.672508876710912e-12
16	19	0	2.8482586148374085	3.4983035309453393e-10
16	19	1	3.2040975296114635	4.075770755522319e-09
16	19	2	3.837451063910322	3.18729942295408e-07
16	19	3	2.5767905707383507	5.368835649671198e-11
16	19	4	5.123338140837724	0.00161252120359271
16	19	5	6.142286485386102	0.19630711894849917
16	19	6	3.5181010916110487	3.5482557066796226e-08
16	19	7	2.265268996992458	6.24549742081029e-12
16	19	8	2.940311555477943	6.603886228240939e-10
16	19	9	2.6907041744703353	1.1788906409617386e-10
16	19	10	2.718569283942135	1.4289812024639295e-10
16	19	11	3.0909202952822343	1.867048407487803e-09
16	19	12	2.927032054282711	6.025529915934434e-10
16	19	13	4.047345849896755	1.3414930985296907e-06
16	19	14	2.5545192044063803	4.6035257941911273e-11
16	19	15	4.103055473616887	1.9622399692167427e-06
16	19	16	3.934280006646979	6.189972432956854e-07
16	19	17	2.4614248743042055	2.4204587567865103e-11
16	19	18	3.1437482516806488	2.6880166081292438e-09
16	19	19	2.617782564212821	7.125370288605614e-11
16	19	20	2.2541446918310637	5.783625790813715e-12
16	20	0	2.4006566554030155	1.590897658712442e-11
16	20	1	3.114679669197935	2.1995988743603476e-09
16	20	2	2.8623024259553143	3.85441746426866e-10
16	20	3	2.0785011940080795	1.7192834791152867e-12
16	20	4	3.5653177039592396	4.911036124998576e-08
16	20	5	2.817467785138157	2.828445625786622e-10
16	20	6	3.733511846758683	1.5613521254447954e-07
16	20	7	3.3742225896080447	1.3170046714191613e-08
16	20	8	2.248980649260748	5.580984577297796e-12
16	20	9	5.666486371237918	0.03183214742927579
16	20	10	2.7305991941643915	1.552734186508195e-10
16	20	11	2.434001427452614	2.00285915018872e-11
16	20	12	5.145866619625308	0.0018491902316933077
16	20	13	2.2113292912787803	4.3030455205825374e-12
16	20	14	3.016729000465962	1.119009194392345e-09
16	20	15	3.429073857908352	1.9218831477945326e-08
16	20	16	2.94251713444045	6.70518157294554e-10
16	20	17	4.021435184480905	1.1237997543633713e-06
16	20	18	2.183483322252585	3.5501867149686296e-12
16	20	19	2.138420405440799	2.600650752047203e-12
16	20	20	3.834854546570985	3.1310237623668944e-07
17	0	0	4.097115828986517	1.8843204728914438e-06
17	0	1	2.8461769629733213	3.448394332094235e-10
17	0	2	2.5868144717885513	5.753608884867246e-11
17	0	3	2.249877746689786	5.615670748096791e-12
17	0	4	3.723075103247842	1.4533065386569123e-07
17	0	5	5.895575648252865	0.08528652610819037
17	0	6	2.9883364166034125	9.19901884192149e-10
17	0	7	3.6844269824998226	1.1142849009584372e-07
17	0	8	4.019270056464734	1.1072888153410844e-06
17	0	9	2.1050184295322056	2.064854095906604e-12
17	0	10	2.133704979717019	2.5173157397715583e-12
17	0	11	2.9137969089991875	5.499495385896456e-10
17	0	12	3.0687015878373187	1.6016937163511722e-09
17	0	13	3.7479040296624673	1.7236180680841981e-07
17	0	14	2.616467125580497	7.060943822003179e-11
17	0	15	2.450731015110983	2.2481499561951365e-11
17	0	16	2.371041600383161	1.2966377996315052e-11
17	0	17	3.0333772662977556	1.2552366019209635e-09
17	0	18	3.752618298801844	1.7803472235261573e-07
17	0	19	2.337118342673327	1.0258217524445517e-11
17	0	20	4.643893992438421	7.508006770507524e-05
17	1	0	2.9459258337901453	6.864796304884115e-10
17	1	1	2.172731233964482	3.2960955278558357e-12
17	1	2	3.83538036958673	3.1423395719738306e-07
17	1	3	2.9593366313700957	7.53050331021818e-10
17	1	4	3.9538543486068436	7.077826775036662e-07
17	1	5	2.5120054018726967	3.43235910037636e-11
17	1	6	2.6795788254877304	1.0917259427797715e-10
17	1	7	2.739876750550618	1.6554446462490956e-10
17	1	8	3.9640043768705153	7.587094289269173e-07
17	1	9	2.557078208818917	4.68559593893521e-11
17	1	10	3.503038727340371	3.198701883364367e-08
17	1	11	4.143450728984847	2.5843354199173064e-06
17	1	12	4.103372189507711	1.9664837672412763e-06
17	1	13	2.652092925779707	9.030132451766628e-11
17	1	14	6.377033613797364	0.34945071784604337
17	1	15	2.0344438473318505	1.2682080551336507e-12
17	1	16	2.8758018080343626	4.230843504022989e-10
17	1	17	4.000233780615938	9.721432715799096e-07
17	1	18	4.028979902347612	1.1832751151524257e-06
17	1	19	4.7110671786936065	0.00011691826302963939
17	1	20	4.2307322943983365	4.679719359448028e-06
17	2	0	2.9082239019924967	5.291970704977667e-10
17	2	1	5.57370451695695	0.02025222411736372
17	2	2	4.05242909282691	1.388893699147239e-06
17	2	3	2.409781064954249	1.6943710170169106e-11
17	2	4	2.8103534726450388	2.6928911105214006e-10
17	2	5	3.753256096304508	1.7881639383980606e-07
17	2	6	3.5070122945017954	3.2874295430345966e-08
17	2	7	3.8144219625565183	2.7214181171552775e-07
17	2	8	5.437505887449547	0.009934984889631408
17	2	9	3.1069144692316755	2.0848648923229484e-09
17	2	10	2.1966364344556304	3.887804512063722e-12
17	2	11	2.5505750338319597	4.4798378081819857e-11
17	2	12	5.871282534561015	0.07754963366887434
17	2	13	2.419749170299115	1.815118823077512e-11
17	2	14	2.9092608206243535	5.329981088677894e-10
17	2	15	2.2957903090421206	7.711049673420739e-12
17	2	16	3.4039911809618975	1.6168689176658122e-08
17	2	17	2.0591812954586426	1.5045082918659682e-12
17	2	18	3.0892427828852007	1.845564491935798e-09
17	2	19	3.1730716555394602	3.290604040264648e-09
17	2	20	2.088224244752155	1.8387094512267408e-12
17	3	0	3.716856369941428	1.39251030814394e-07
17	3	1	2.2697649787495826	6.44247114105801e-12
17	3	2	2.372809498571564	1.3125659205401553e-11
17	3	3	2.6912105700086553	1.183019657766442e-10
17	3	4	2.2428286526240635	5.348821231168167e-12
17	3	5	2.006485786321179	1.0455025995574744e-12
17	3	6	2.7575088847358997	1.8697408834915457e-10
17	3	7	2.2618136549093326	6.098217480060717e-12
17	3	8	3.2132182598392927	4.3403801712728916e-09
17	3	9	2.7636296004064103	1.9504418065112126e-10
17	3	10	4.514382898581811	3.171332818819738e-05
17	3	11	3.434568913310171	1.99603295714634e-08
17	3	12	3.02005442137835	1.1449842710180338e-09
17	3	13	2.454328683261068	2.3047043517046606e-11
17	3	14	2.9511091582780677	7.114818557091389e-10
17	3	15	2.6521278086961644	9.032307662112817e-11
17	3	16	2.4357003408084026	2.02649605256409e-11
17	3	17	2.692393555397401	1.1927218429123715e-10
17	3	18	3.4560796042526363	2.3148365671952137e-08
17	3	19	2.943859141378121	6.767574329089786e-10
17	3	20	3.9195967960365588	5.59768260132359e-07
17	4	0	3.739375747937061	1.625538261207419e-07
17	4	1	2.008829654707039	1.0625662234225345e-12
17	4	2	2.526888756876471	3.8038906276534253e-11
17	4	3	2.724987434304207	1.493725606001052e-10
17	4	4	2.6854006977589413	1.1365036733572167e-10
17	4	5	2.8606905582882085	3.811769757591203e-10
17	4	6	3.4467072205286478	2.170113556733854e-08
17	4	7	3.1219229064345173	2.3123027945158463e-09
17	4	8	4.115671437004007	2.1385495323481132e-06
17	4	9	5.736474752290245	0.043909247307737785
17	4	10	4.235777514603299	4.842848143593516e-06
17	4	11	2.7198155832443396	1.441330099885273e-10
17	4	12	5.205025858565213	0.002638325807335954
17	4	13	3.932616569695787	6.119851062032931e-07
17	4	14	2.223097942368266	4.6674112919082205e-12
17	4	15	2.485429673981554	2.8568712479287143e-11
17	4	16	3.3720658352960973	1.2975744770272278e-08
17	4	17	3.352819160971281	1.1363837042689337e-08
17	4	18	3.6137889069076996	6.855253097188396e-08
17	4	19	3.611157563120184	6.732272287668562e-08
17	4	20	4.034380483987382	1.2277644437057968e-06
17	5	0	2.8177526078134116	2.8340123678062853e-10
17	5	1	3.9678343115870383	7.788611328140536e-07
17	5	2	2.6434972098110703	8.509781870353981e-11
17	5	3	2.85578943878622	3.684969541673165e-10
17	5	4	3.397184368790083	1.542785721303818e-08
17	5	5	2.841867392988711	3.347320012990876e-10
17	5	6	2.6188624318776217	7.178698220958176e-11
17	5	7	2.662495973034904	9.702621539363764e-11
17	5	8	3.241407430815946	5.271725264139316e-09
17	5	9	2.1692838374938166	3.2185416505416974e-12
17	5	10	2.520053341618751	3.628512454052419e-11
17	5	11	3.194099092283326	3.804186532385845e-09
17	5	12	2.3262252800433445	9.514801413553927e-12
17	5	13	2.7830436447233926	2.230183445586206e-10
17	5	14	4.132508215063284	2.398646668178889e-06
17	5	15	2.6275258604521525	7.621230070982859e-11
17	5	16	2.9442450062797922	6.785621205296515e-10
17	5	17	5.370543748959304	0.0068695678621183915
17	5	18	2.041474734528697	1.3313151286242689e-12
17	5	19	2.7925427784373995	2.3813351199085546e-10
17	5	20	3.091734006079558	1.8775594702349344e-09
17	6	0	2.24215068824797	5.3238344893310415e-12
17	6	1	2.210505114096795	4.2786209231547e-12
17	6	2	5.491470606778167	0.013259300280349398
17	6	3	3.9928586068519403	9.243194723615138e-07
17	6	4	3.0833121198554596	1.7715724286784708e-09
17	6	5	5.494652362938613	0.013483427767613333
17	6	6	2.729604295181629	1.5421052667189949e-10
17	6	7	2.3385961997168443	1.036345366829469e-11
17	6	8	3.8410160483855353	3.2662127018672804e-07
17	6	9	2.0045968539743835	1.03195056663978e-12
17	6	10	2.6122635241671484	6.858942137399573e-11
17	6	11	3.612927099004186	6.814729797066283e-08
17	6	12	3.323951826502325	9.313466983694575e-09
17	6	13	2.9829193678124266	8.861476071184237e-10
17	6	14	2.4203907038730654	1.8231783502075348e-11
17	6	15	3.4606091723993098	2.3881967842369317e-08
17	6	16	2.3733951305411325	1.317885274064633e-11
17	6	17	3.7930128126501796	2.34949220839504e-07
17	6	18	6.3478062644877	0.328733333696694
17	6	19	3.8859333394668525	4.444460101230533e-07
17	6	20	3.3970689562147953	1.541559297264358e-08
17	7	0	2.62564507292562	7.522896673587693e-11
17	7	1	2.5077462456150545	3.332877732589089e-11
17	7	2	2.9423239997146555	6.696249788473162e-10
17	7	3	2.118176866613405	2.2613072601002148e-12
17	7	4	2.002465366891667	1.0168691626270948e-12
17	7	5	3.8731623129540584	4.071871750894147e-07
17	7	6	2.569255493613775	5.0966326544994103e-11
17	7	7	4.124787086225772	2.275675097948668e-06
17	7	8	4.616473964807272	6.260830047392929e-05
17	7	9	2.9671947916541126	7.950177805417859e-10
17	7	10	3.8586556086894745	3.686304928410184e-07
17	7	11	3.0824798210610114	1.761428563534339e-09
17	7	12	2.001000599150002	1.0066331194790702e-12
17	7	13	3.025560246694421	1.189322422423507e-09
17	7	14	2.7793577957031452	2.1741510719944752e-10
17	7	15	5.185541683433503	0.00234854216730337
17	7	16	2.8768518545103716	4.261620109284143e-10
17	7	17	2.059209951300557	1.504806100930685e-12
17	7	18	3.2936722545203754	7.558877147379424e-09
17	7	19	2.8634333267621566	3.884623924693201e-10
17	7	20	3.419526054021886	1.7995315133284606e-08
17	8	0	4.491828999240742	2.7268975843232196e-05
17	8	1	2.6947302799690895	1.2121207517110567e-10
17	8	2	4.523681385670325	3.374777114039081e-05
17	8	3	2.6957483710119945	1.2206710542906993e-10
17	8	4	5.078905563034564	0.0012278666632874748
17	8	5	2.361453544192243	1.2135598315302943e-11
17	8	6	3.0861042955348017	1.8060312947676347e-09
17	8	7	2.9563913035549283	7.37897488244643e-10
17	8	8	2.545756906365061	4.333242694825833e-11
17	8	9	2.691055757346037	1.181755823609079e-10
17	8	10	3.4093400385794395	1.677569642521686e-08
17	8	11	4.360320518757647	1.1257175236352041e-05
17	8	12	2.9299534675510492	6.148257657506001e-10
17	8	13	2.43775038851971	2.055389930401933e-11
17	8	14	2.398199310346591	1.564127156696983e-11
17	8	15	4.988289421434642	0.0006979834811217773
17	8	16	2.429246861860888	1.9381641873919357e-11
17	8	17	3.439133753961876	2.059799205542942e-08
17	8	18	2.0646797562055883	1.562744811676321e-12
17	8	19	2.755942814000898	1.84963439965269e-10
17	8	20	2.158864395596939	2.9950589044189044e-12
17	9	0	2.153316537492075	2.882465896453584e-12
17	9	1	2.509743269578664	3.3791581754081946e-11
17	9	2	2.649526560626256	8.871528845209289e-11
17	9	3	2.847500731734746	3.480049647408701e-10
17	9	4	3.8037015859269605	2.5283664690127857e-07
17	9	5	2.3101404182864327	8.514422197091397e-12
17	9	6	3.004616870408172	1.0292822141111103e-09
17	9	7	3.282010585854953	6.974932813857696e-09
17	9	8	2.1126478495352363	2.176580275411225e-12
17	9	9	4.476007656179611	2.452496962301798e-05
17	9	10	2.4560920502768724	2.332941315521049e-11
17	9	11	2.2424769928448227	5.335846017824374e-12
17	9	12	3.03481596434861	1.267759942171563e-09
17	9	13	3.5486909635530184	4.3799800399385674e-08
17	9	14	2.439112895016614	2.074820940780604e-11
17	9	15	2.4956833200657815	3.066493800404172e-11
17	9	16	2.215785408874442	4.437538229973565e-12
17	9	17	2.69769669466448	1.2372022788982462e-10
17	9	18	2.962818415038889	7.713647944614191e-10
17	9	19	3.4000163302874915	1.573186736798693e-08
17	9	20	5.045037573896681	0.0009955339245870808
17	10	0	2.969077305760169	8.054139378874255e-10
17	10	1	2.2192916880975777	4.546311716782744e-12
17	10	2	3.7544377917482463	1.802737194212827e-07
17	10	3	3.0163130398871796	1.1158018268626128e-09
17	10	4	2.429645345410081	1.943505141907138e-11
17	10	5	4.5956379757646	5.4519224182064715e-05
17	10	6	3.3326104684582267	9.886261771320104e-09
17	10	7	2.782525818705766	2.2222251132771256e-10
17	10	8	5.437291751832542	0.009923454416741128
17	10	9	4.200498418963281	3.810522499361498e-06
17	10	10	2.756564193216609	1.8575861683207873e-10
17	10	11	4.094675386849333	1.8532056639735384e-06
17	10	12	3.281400962572011	6.9456780798391565e-09
17	10	13	4.206022492653999	3.956364330324856e-06
17	10	14	3.9834347654386324	8.66608681600765e-07
17	10	15	3.3826378019287056	1.3956378971210092e-08
17	10	16	3.2819661044223842	6.9727940708094285e-09
17	10	17	2.8525216410231824	3.602778075821025e-10
17	10	18	3.512635958875318	3.4172208775732715e-08
17	10	19	2.0672222250586185	1.5904300930212534e-12
17	10	20	4.404359355009016	1.5150722994596404e-05
17	11	0	4.106781563746117	2.0127500596668146e-06
17	11	1	2.5699522696212522	5.121213537529969e-11
17	11	2	4.3282938820168955	9.066235860798873e-06
17	11	3	2.996668167932286	9.74343783688004e-10
17	11	4	3.496464248436877	3.057119877369041e-08
17	11	5	3.5575361768796325	4.654931323420832e-08
17	11	6	2.315612693958079	8.842369008717666e-12
17	11	7	4.277481017221633	6.426752603469534e-06
17	11	8	2.3651963162565366	1.2453370751665669e-11
17	11	9	2.4459963205766657	2.175831098425173e-11
17	11	10	2.671237118332776	1.0306242465893433e-10
17	11	11	2.26286547685229	6.142678664667564e-12
17	11	12	2.8583114331859183	3.7496820661761524e-10
17	11	13	3.8680384024785175	3.931294955349483e-07
17	11	14	2.2466866390802145	5.493258157877524e-12
17	11	15	2.5631364516142683	4.885769396665498e-11
17	11	16	3.7850885084896375	2.2250842864628478e-07
17	11	17	3.956012250123647	7.18316428318716e-07
17	11	18	2.6660969387096336	9.94688287087092e-11
17	11	19	2.982673788081556	8.846470575687991e-10
17	11	20	2.898276012029412	4.940804008225622e-10
17	12	0	2.2345645275120187	5.0520774824338546e-12
17	12	1	2.9108443824186203	5.388557167300359e-10
17	12	2	2.815519117914959	2.7906518648999e-10
17	12	3	2.9646054543061324	7.809370085341953e-10
17	12	4	4.3848422349632585	1.3283102292000211e-05
17	12	5	4.205623447964403	3.945645554033934e-06
17	12	6	3.819875144535653	2.825193107268054e-07
17	12	7	2.7598109172280774	1.8996936118055683e-10
17	12	8	3.994823855733234	9.368289202243184e-07
17	12	9	2.5797151872040165	5.478360885619666e-11
17	12	10	3.854992966100001	3.5948583776755885e-07
17	12	11	4.2341338909506705	4.789092761511855e-06
17	12	12	2.8494535940703516	3.5272796812043036e-10
17	12	13	2.514219738169188	3.485247006232995e-11
17	12	14	3.501026109994533	3.1546779932753764e-08
17	12	15	2.247553275413445	5.526236400294778e-12
17	12	16	2.087133629986132	1.8249108968884416e-12
17	12	17	3.7625230762134203	1.9056799879042109e-07
17	12	18	2.4832534265321446	2.8142580482103662e-11
17	12	19	3.067134489034377	1.584468705987728e-09
17	12	20	3.518209182566179	3.5508973439832014e-08
17	13	0	3.690069361891821	1.1583542605962761e-07
17	13	1	3.0581386798223495	1.4891120481168372e-09
17	13	2	4.015353893272206	1.0780364058247851e-06
17	13	3	2.8494284337542757	3.5266671217228507e-10
17	13	4	2.658157238228726	9.416268604773542e-11
17	13	5	3.6930290972394255	1.1821624924039532e-07
17	13	6	3.190371014435563	3.7076177691448026e-09
17	13	7	2.6593165364312275	9.491943594321559e-11
17	13	8	4.93675666513147	0.000503782122345682
17	13	9	2.1787584925658785	3.4362033434561174e-12
17	13	10	3.9063332002404425	5.111407410743488e-07
17	13	11	2.3744469412665876	1.3274931574166387e-11
17	13	12	2.997365946794033	9.790468587769946e-10
17	13	13	2.12116946842278	2.308533600443664e-12
17	13	14	5.120409865449778	0.0015839727293784067
17	13	15	2.137313487864869	2.580843897231424e-12
17	13	16	3.363003753031493	1.2190156227308204e-08
17	13	17	2.619064354661496	7.188714125664011e-11
17	13	18	3.0660904459922884	1.573095845315848e-09
17	13	19	3.02223152947378	1.1623154080531798e-09
17	13	20	2.5047068298230633	3.263653610971843e-11
17	14	0	2.690277728189917	1.175424687728824e-10
17	14	1	3.4007859522425066	1.5815515486788013e-08
17	14	2	3.3145450257631532	8.728702959677372e-09
17	14	3	3.6803781878801334	1.0836974233795791e-07
17	14	4	3.3315960079397127	9.817372015940785e-09
17	14	5	4.658175353669432	8.251493075043532e-05
17	14	6	2.5779457374577217	5.4118319296813266e-11
17	14	7	5.122383235968172	0.0016031579920609091
17	14	8	2.3976843933840053	1.5585749492474505e-11
17	14	9	2.9840598198900152	8.931494492393415e-10
17	14	10	2.006159397275108	1.0431482869441862e-12
17	14	11	2.5229299862401926	3.701311915902718e-11
17	14	12	3.5080622035167868	3.311281315647924e-08
17	14	13	3.539912448398468	4.1231438759339826e-08
17	14	14	2.1331517545808043	2.5077153683954054e-12
17	14	15	2.5366728746381892	4.0697749190241445e-11
17	14	16	2.055053003129061	1.4622146171524975e-12
17	14	17	2.9391884390726153	6.552894315583513e-10
17	14	18	3.506507820789896	3.276030058891871e-08
17	14	19	3.7875195728349538	2.2625351880705157e-07
17	14	20	3.2151250812664127	4.397834514278902e-09
17	15	0	2.6145197119652623	6.96663287201908e-11
17	15	1	2.4962950474994186	3.079475111751486e-11
17	15	2	3.0942001919198328	1.9097789672576603e-09
17	15	3	3.835705229218862	3.149350993895327e-07
17	15	4	4.993419482341357	0.000720879654413385
17	15	5	3.159259175823895	2.9915678188741328e-09
17	15	6	3.8867382438397002	4.469050685734674e-07
17	15	7	3.227009582789189	4.773458694148768e-09
17	15	8	2.7043421138267503	1.295289838250768e-10
17	15	9	2.903194977530182	5.111434391579611e-10
17	15	10	2.4375581915833937	2.0526636501987967e-11
17	15	11	2.6982143324899566	1.2416318672962449e-10
17	15	12	3.025825034504086	1.191497480413954e-09
17	15	13	2.7464564470268966	1.7323786875116876e-10
17	15	14	3.820403180576484	2.835449033943448e-07
17	15	15	5.460109028779289	0.011222730351682529
17	15	16	4.170652323258587	3.1102729010612904e-06
17	15	17	2.9999322165701567	9.96539735942559e-10
17	15	18	3.4460932720452275	2.1609551254584992e-08
17	15	19	3.549347057016404	4.399805399834197e-08
17	15	20	2.34916103915309	1.1147873543404088e-11
17	16	0	2.4697459192044677	2.5636192912769217e-11
17	16	1	2.6972384412307164	1.233294048282885e-10
17	16	2	3.9504975273434164	6.917017411886971e-07
17	16	3	3.6034662137315383	6.385290615247388e-08
17	16	4	3.370227326814016	1.2812376803243241e-08
17	16	5	5.172566099620931	0.0021725977710215457
17	16	6	2.9649798114597106	7.829572344204712e-10
17	16	7	3.184521595891579	3.5610139714460486e-09
17	16	8	4.069077846088431	1.5561351414042392e-06
17	16	9	4.001104290256892	9.779483254933908e-07
17	16	10	3.0697592553279973	1.613424907939007e-09
17	16	11	2.5318154589601223	3.9355291046656744e-11
17	16	12	3.44861397930823	2.1988051517811213e-08
17	16	13	2.152705816381792	2.8703329395303112e-12
17	16	14	4.891948339871307	0.00037846043235699765
17	16	15	5.122704785923176	0.001606305095602615
17	16	16	3.016782534574294	1.1194226512968201e-09
17	16	17	3.696107442718206	1.2074432496717573e-07
17	16	18	3.3755318202059774	1.3289410535672952e-08
17	16	19	4.602466592657644	5.704962885766509e-05
17	16	20	3.903539222797492	5.014473845765424e-07
17	17	0	2.54897856229595	4.4307227381516406e-11
17	17	1	2.8507263789364337	3.5584064223507054e-10
17	17	2	3.6294395721141	7.634486650841745e-08
17	17	3	3.4107878492406627	1.69438794578432e-08
17	17	4	3.0962507892725437	1.9369894159881925e-09
17	17	5	2.8569918466619284	3.715681981527821e-10
17	17	6	4.094961195661849	1.856823013067955e-06
17	17	7	3.8167073087538372	2.7644374286164683e-07
17	17	8	2.7589451314295177	1.8883726272984449e-10
17	17	9	2.6065230676917177	6.592388191039124e-11
17	17	10	2.0481455832548208	1.3940912290784722e-12
17	17	11	2.9032240519860624	5.112460250207105e-10
17	17	12	2.327796146839934	9.618588126584728e-12
17	17	13	2.877241972055411	4.2731112974384244e-10
17	17	14	3.6981966403038706	1.224907427715381e-07
17	17	15	4.282528109105914	6.65043015926402e-06
17	17	16	4.605846541502347	5.834462604782277e-05
17	17	17	3.3738294644345235	1.3134414681630352e-08
17	17	18	3.2721878237771373	6.518195994545048e-09
17	17	19	2.8260873236406647	3.001852205324638e-10
17	17	20	2.5508611732851016	4.488698176656941e-11
17	18	0	2.746036223396347	1.7273600207252212e-10
17	18	1	2.5653313552708026	4.9603835950258644e-11
17	18	2	4.113163655598521	2.10228998825175e-06
17	18	3	3.309546961477408	8.433079950225006e-09
17	18	4	2.8710926986110503	4.095530659692625e-10
17	18	5	3.2620630474323113	6.078678441344994e-09
17	18	6	2.595718257012173	6.118448003968424e-11
17	18	7	2.2633508229791097	6.16330370511583e-12
17	18	8	3.3548615374490742	1.1524930607700319e-08
17	18	9	2.685934234566693	1.140697995568666e-10
17	18	10	3.8068342485890465	2.583320973554714e-07
17	18	11	3.251902629247896	5.667387398115464e-09
17	18	12	4.190303257020826	3.5552593735372116e-06
17	18	13	3.329356996801067	9.667018745168412e-09
17	18	14	4.601052169681102	5.6516160344492105e-05
17	18	15	3.7880661172067955	2.271041017320156e-07
17	18	16	2.4992770783751594	3.1435471403154996e-11
17	18	17	3.3880858096422077	1.4490293400413261e-08
17	18	18	2.7365594425481348	1.617961500295138e-10
17	18	19	3.658741632708698	9.338998233783231e-08
17	18	20	3.129238910712732	2.4319993151187077e-09
17	19	0	2.243265905605173	5.364998594474603e-12
17	19	1	2.2910404828454976	7.462198922989849e-12
17	19	2	2.863032153596232	3.8738815631683234e-10
17	19	3	4.536729748256802	3.6821935681928665e-05
17	19	4	6.348442658942154	0.32918117563505
17	19	5	4.359221446881452	1.1173931796254177e-05
