cycle_1_lane	cycle_2_lane	cycle_3_lane	log10_K	survival_rate
16	18	6	2.6743487349916446	1.0530059208267605e-10
16	18	7	3.0042169356226758	1.026445451984242e-09
16	18	8	2.0893210796271964	1.8526919282991163e-12
16	18	9	3.3049105940912167	8.167803418082257e-09
16	18	10	4.529296351681296	3.50382347335167e-05
16	18	11	4.623819553671202	6.573346165245609e-05
16	18	12	3.4263343993120765	1.885951619539948e-08
16	18	13	2.595096423204659	6.09223302861405e-11
16	18	14	2.371949778597983	1.3047958655913188e-11
16	18	15	3.24884386766385	5.549104691364307e-09
16	18	16	3.335814407701088	1.0107022163076801e-08
16	18	17	2.4135432313671314	1.7389700480747584e-11
16	18	18	3.530255240871279	3.857943422082654e-08
16	18	19	4.023017115359696	1.136018217147239e-06
16	18	20	2.9978168909282012	9.820983168368414e-10
16	19	1	3.355659406768746	1.158848106412928e-08
16	19	2	3.718515377190195	1.4084764647048247e-07
16	19	3	6.998355135439142	0.7505378036656141
16	19	4	3.0252192450788202	1.1865271642303834e-09
16	19	5	3.053113945895916	1.4383689201095795e-09
16	19	6	2.874056475809784	4.1801790809619255e-10
16	19	7	5.189724457001654	0.002408084620915088
16	19	8	4.640547389365645	7.343563131021793e-05
16	19	9	2.8736298242213794	4.1678865540293495e-10
16	19	10	2.044970413100869	1.3638504288899513e-12
16	19	11	2.6810533442214703	1.1028972885829541e-10
16	19	12	2.7222891092115864	1.466155832584644e-10
16	19	13	3.927902962488112	5.925424172017556e-07
16	19	14	3.5222291792611293	3.650549859263084e-08
16	19	15	2.509487238926245	3.373189016035779e-11
16	19	16	2.459698897236855	2.391780113114549e-11
16	19	17	3.059833478091388	1.5066277242411266e-09
16	19	18	2.641629090400221	8.40072038476873e-11
16	19	19	3.3580104409182923	1.1777784776148516e-08
16	19	20	4.655149575192854	8.088147768067289e-05
16	20	1	2.328452456661664	9.662284899207627e-12
16	20	2	2.916461342852957	5.601567511601503e-10
16	20	3	3.3669947171675303	1.2530098415626579e-08
16	20	4	3.8737871761019695	4.0893546461344515e-07
16	20	5	2.828176769507018	3.045463764581897e-10
16	20	6	3.6485072265441203	8.704318088150663e-08
16	20	7	3.900241936936618	4.902434558605692e-07
16	20	8	2.2134251721571503	4.365787145841365e-12
16	20	9	2.211977271528429	4.322346357004137e-12
16	20	10	4.510713116073063	3.09442193219944e-05
16	20	11	2.7255003153369928	1.4990242277683477e-10
16	20	12	3.521973112031174	3.6441196693372414e-08
16	20	13	3.5185995802385066	3.560454653031741e-08
16	20	14	3.421537353838551	1.8246413279278273e-08
16	20	15	4.308119151374998	7.909273169424816e-06
16	20	16	2.8200788509255945	2.8798898306014947e-10
16	20	17	3.5068554602929085	3.28388135609866e-08
16	20	18	3.9493566457583054	6.863196826710131e-07
16	20	19	3.866674357571728	3.8946947501481297e-07
16	20	20	5.3856822088492144	0.007474612841423358
17	1	1	2.6616274450908954	9.644610736224571e-11
17	1	2	4.077430929901685	1.647454362133949e-06
17	1	3	4.232236686185855	4.727781165579778e-06
17	1	4	2.248340759071447	5.556374276567963e-12
17	1	5	2.592504304180626	5.984160049902249e-11
17	1	6	3.419911507647925	1.804316770181083e-08
17	1	7	2.9066635607669262	5.235283291690496e-10
17	1	8	2.341137074144947	1.0546915503081496e-11
17	1	9	2.3265700991963714	9.537487166622566e-12
17	1	10	2.0010061805269386	1.006671926861956e-12
17	1	11	2.7577332082203068	1.8726387673250653e-10
17	1	12	3.527164655329562	3.7767245895864534e-08
17	1	13	2.35342747618134	1.1481231434425884e-11
17	1	14	3.0303904734475458	1.2296311275018936e-09
17	1	15	3.1845625973736005	3.5620211532032904e-09
17	1	16	4.75733818426098	0.00015832608681320146
17	1	17	5.545206229318762	0.017527955737756316
17	1	18	3.663778785104495	9.668136931716559e-08
17	1	19	3.369892896443644	1.2782881358781753e-08
17	1	20	2.82250925753513	2.9286148866968697e-10
17	2	1	2.6999311674941584	1.2564371845035624e-10
17	2	2	3.0449190056731883	1.359292628028053e-09
17	2	3	2.043208480313383	1.3473534267278162e-12
17	2	4	3.2382365706432896	5.157707201519804e-09
17	2	5	2.0356979910799184	1.279241472793365e-12
17	2	6	4.023530929065769	1.1400152046423648e-06
17	2	7	3.220335858393339	4.558746564928814e-09
17	2	8	3.00409607518824	1.0255897202767765e-09
17	2	9	2.2997748009205923	7.926192287529294e-12
17	2	10	2.585783262619757	5.712785289411491e-11
17	2	11	2.642744719137647	8.465681946478658e-11
17	2	12	2.7834276080238176	2.2361028689822487e-10
17	2	13	6.36616117371791	0.34170999126798896
17	2	14	3.8096066313151624	2.6329485898094035e-07
17	2	15	3.714675188250021	1.371793389467613e-07
17	2	16	2.550790728749486	4.4865152222071953e-11
17	2	17	2.336739995045326	1.0231448148016743e-11
17	2	18	4.174484072949921	3.1924581802830296e-06
17	2	19	2.1126644713331983	2.1768301708181818e-12
17	2	20	2.2567170192468997	5.8872947381862775e-12
17	3	1	5.180062638978525	0.0022726585189062026
17	3	2	3.2053060087574683	4.10988232350242e-09
17	3	3	4.245056327480388	5.157762655367396e-06
17	3	4	2.209612808992493	4.252333613569677e-12
17	3	5	3.478424520128409	2.699970689261203e-08
17	3	6	2.182325179896171	3.5219022399093007e-12
17	3	7	2.845164601631563	3.4243801099738593e-10
17	3	8	4.246122128196719	5.195214039510257e-06
17	3	9	2.9710747003343103	8.165931577369559e-10
17	3	10	3.021040122664813	1.1527988310335946e-09
17	3	11	3.7041563953235546	1.2761247453194933e-07
17	3	12	3.1168668151618757	2.2330393282521666e-09
17	3	13	2.905062031497758	5.177730772260424e-10
17	3	14	2.3337144974826494	1.0019881342077273e-11
17	3	15	5.743058575563316	0.04521734597937822
17	3	16	2.477989665117819	2.7137973048618528e-11
17	3	17	3.960330379266989	7.398668958285407e-07
17	3	18	2.987033316130854	9.116665141635754e-10
17	3	19	2.2054263907529825	4.1311417755009745e-12
17	3	20	2.982776104060453	8.852719231765305e-10
17	4	1	3.827321667336269	2.973307767818173e-07
17	4	2	3.64431166289232	8.456751643372035e-08
17	4	3	4.022372636222595	1.1310245128162355e-06
17	4	4	2.147979148111567	2.778140939456481e-12
17	4	5	3.450870474008207	2.2332493476577502e-08
17	4	6	4.878573160160646	0.00034734117454167504
17	4	7	3.494324670997032	3.012407759429351e-08
17	4	8	4.886280310902093	0.00036495468512445865
17	4	9	4.356867256949154	1.0997676038396218e-05
17	4	10	2.1125129626122114	2.174553419320766e-12
17	4	11	3.3289000237662383	9.636616153907622e-09
17	4	12	2.3981051152735122	1.5631100012608782e-11
17	4	13	6.070186752145921	0.15773975294778309
17	4	14	5.554146530677689	0.0183455965527665
17	4	15	2.6774694101479026	1.0759408628278303e-10
17	4	16	2.791902521642008	2.370832850720106e-10
17	4	17	3.6204354633197844	7.175975233053018e-08
17	4	18	2.6233012851085222	7.402129753585414e-11
17	4	19	4.660934627078972	8.403280937616892e-05
17	4	20	2.869927562458144	4.0627244271097377e-10
17	5	1	2.00646616826282	1.0453609404245884e-12
17	5	2	2.344643767074804	1.0805459229946612e-11
17	5	3	2.7459147491674587	1.725911982724273e-10
17	5	4	2.719280631258387	1.4360165370723169e-10
17	5	5	3.7341766873958955	1.5685003952951043e-07
17	5	6	2.6637092991612215	9.784246712942724e-11
17	5	7	3.7659323429613796	1.9508266787391323e-07
17	5	8	2.2768228567613056	6.764288837012576e-12
17	5	9	2.4971509993687184	3.0977313317902647e-11
17	5	10	3.5191227120178095	3.573301717405089e-08
17	5	11	4.880747927509365	0.0003522255708471729
17	5	12	2.4499043807276424	2.2353527785186862e-11
17	5	13	2.38172914245036	1.3959622634039736e-11
17	5	14	2.0654833395366117	1.5714426488529577e-12
17	5	15	2.419750460426232	1.8151349950238628e-11
17	5	16	3.7498302362064195	1.7465757559441235e-07
17	5	17	2.8296130561898245	3.0758092085888076e-10
17	5	18	2.5915632656119536	5.945401492432743e-11
17	5	19	2.3830290129780938	1.4085502645257105e-11
17	5	20	2.9724168002585776	8.241917580341307e-10
17	6	1	2.516384833227666	3.537746590100437e-11
17	6	2	3.086599427646365	1.8122113990845378e-09
17	6	3	3.8092150053166223	2.625880923399412e-07
17	6	4	4.024203567437327	1.1452688867165595e-06
17	6	5	2.5159469617007417	3.5270656022091334e-11
17	6	6	2.6774739070188667	1.0759742697067113e-10
17	6	7	3.3834226317857303	1.4032064407953411e-08
17	6	8	2.131331255759756	2.47638112691979e-12
17	6	9	3.1611236429613205	3.0302898932105506e-09
17	6	10	2.5604316042343283	4.7953618070603214e-11
17	6	11	3.329762578223434	9.694082509295046e-09
17	6	12	2.798695080277014	2.4846538929274017e-10
17	6	13	2.0864599942065354	1.8164397779092374e-12
17	6	14	3.342767963673088	1.0603235835728038e-08
17	6	15	2.4309960828290182	1.961719075174892e-11
17	6	16	3.622049128877812	7.256075176934786e-08
17	6	17	2.1740438984505905	3.3261145073814096e-12
17	6	18	2.580060657118846	5.491445197424475e-11
17	6	19	2.064770089287948	1.5637201536702355e-12
17	6	20	3.6327032910583013	7.807811230437163e-08
17	7	1	3.2386235172265296	5.1714879512397655e-09
17	7	2	2.0551287945619205	1.4629802711615343e-12
17	7	3	2.1223634828147273	2.327650490370958e-12
17	7	4	2.2782925287038402	6.833297428574815e-12
17	7	5	2.4753303399686337	2.664414702761167e-11
17	7	6	2.2350154791361683	5.0678368513772575e-12
17	7	7	3.1140890979839213	2.1906554567101534e-09
17	7	8	3.4948067914963064	3.022425580227386e-08
17	7	9	2.7235229933151563	1.4786991732165973e-10
17	7	10	5.695122289215197	0.0363855926918383
17	7	11	2.7106668130882716	1.353104647570055e-10
17	7	12	2.683276411770842	1.1199562692794219e-10
17	7	13	3.4012488890074657	1.586604472258687e-08
17	7	14	3.327253412869883	9.527856772343097e-09
17	7	15	4.135054369091767	2.44063140533026e-06
17	7	16	3.218859744768094	4.512575056302909e-09
17	7	17	2.1244984996052008	2.3622288463129784e-12
17	7	18	2.639235403175329	8.263016202215104e-11
17	7	19	3.323370130797875	9.276196959640109e-09
17	7	20	3.2481444989227715	5.522408435269277e-09
17	8	1	5.1860303236944825	0.0023554252894797353
17	8	2	2.041603255718678	1.3324974554344072e-12
17	8	3	2.695047881308938	1.2147816381850298e-10
17	8	4	3.418607510745221	1.7881792051263672e-08
17	8	5	3.3379563550034703	1.025734900152521e-08
17	8	6	2.8140275712960015	2.76206529258151e-10
17	8	7	2.8203984410312035	2.8862504337678344e-10
17	8	8	4.03912236353091	1.268199384315252e-06
17	8	9	4.244826139905979	5.149709359054346e-06
17	8	10	3.708681218068837	1.3164334258020498e-07
17	8	11	2.315093009493217	8.810689647323259e-12
17	8	12	2.145698047030357	2.734714105172651e-12
17	8	13	3.3610487089800563	1.2027008210341372e-08
17	8	14	2.14184754305766	2.662943959428953e-12
17	8	15	2.8987625097787166	4.957422863919036e-10
17	8	16	2.718152322082176	1.4248734163580473e-10
17	8	17	2.6661090238298497	9.947712897007716e-11
17	8	18	5.233559224069868	0.003124353442368097
17	8	19	2.5264974446340496	3.7936257035248465e-11
17	8	20	3.235465419375589	5.0600819242881585e-09
17	9	1	3.8857773840249457	4.4397111473263743e-07
17	9	2	2.0089706222992043	1.0636013163764747e-12
17	9	3	3.1048693732015247	2.0556560345807345e-09
17	9	4	4.482638398324475	2.5640025663904804e-05
17	9	5	3.1732293210522986	3.2941845007216974e-09
17	9	6	3.1269270232678434	2.3935201514110004e-09
17	9	7	3.2883715760874423	7.287629257480798e-09
17	9	8	2.194908660002976	3.84168639430956e-12
17	9	9	2.5698551532083482	5.117780365554292e-11
17	9	10	3.3046467404906186	8.152959960179098e-09
17	9	11	4.050155069182134	1.3674858949181931e-06
17	9	12	4.093213587884128	1.8348138038037961e-06
17	9	13	5.204436107673411	0.0026290781992089683
17	9	14	2.162884180833187	3.0793778211916472e-12
17	9	15	5.0096222421947	0.0007980642091354766
17	9	16	4.141500284709692	2.5502201178949926e-06
17	9	17	2.2778111089461817	6.810615132753437e-12
17	9	18	2.01356073522505	1.0978620976755618e-12
17	9	19	2.4709640730990596	2.585275994693267e-11
17	9	20	3.42675114654476	1.8913741963938453e-08
17	10	1	2.3484518064598423	1.1093403515501839e-11
17	10	2	2.925361121700587	5.956438678411068e-10
17	10	3	2.2317109268437267	4.9534828615031505e-12
17	10	4	5.137109449256592	0.0017535022447592835
17	10	5	3.129333757850672	2.433591092090452e-09
17	10	6	3.570528918066004	5.0903679554809556e-08
17	10	7	3.63088011533317	7.710510023871254e-08
17	10	8	2.0198249903141043	1.1464064065584557e-12
17	10	9	2.7247399760191975	1.4911757925745206e-10
17	10	10	3.0646368369124746	1.5573973093427542e-09
17	10	11	2.0329766199686845	1.2554207452011466e-12
17	10	12	2.044825440932112	1.3624854600064755e-12
17	10	13	2.082802146440868	1.7711232894920982e-12
17	10	14	2.929093339148624	6.111866593778826e-10
17	10	15	3.266739606894448	6.277881384233394e-09
17	10	16	4.059109556886113	1.4537344567690202e-06
17	10	17	3.617394677322639	7.027427107685763e-08
17	10	18	2.8190132779865107	2.858783480723771e-10
17	10	19	5.260374271495879	0.003657046082395591
17	10	20	2.6760025960807963	1.0650991767023507e-10
17	11	1	5.238981465974492	0.003225790252460156
17	11	2	2.900227727436784	5.007813350566069e-10
17	11	3	3.825659446157895	2.939587701989139e-07
17	11	4	3.257553348949658	5.892568476417314e-09
17	11	5	3.6781028651136642	1.0668774394456494e-07
17	11	6	3.7001463515365405	1.2414330072590928e-07
17	11	7	2.366255487489728	1.2544798620089767e-11
17	11	8	3.783406288449277	2.1995322239192031e-07
17	11	9	3.149728146218046	2.8012154658291794e-09
17	11	10	2.4640814770213484	2.4652739270489076e-11
17	11	11	6.774111002568562	0.6272218475364258
17	11	12	2.8262551329679937	3.005331594206319e-10
17	11	13	4.583067402685037	5.014737236297493e-05
17	11	14	3.13469790317275	2.5253307282899734e-09
17	11	15	2.8362316934800553	3.219599111555116e-10
17	11	16	2.7717552886513217	2.0629836778179745e-10
17	11	17	2.0219117908206523	1.1630499022587375e-12
17	11	18	2.3112396930178183	8.579309419559193e-12
17	11	19	3.57039076168666	5.085530262057237e-08
17	11	20	4.1434617023722895	2.5845286352527472e-06
17	12	1	2.9766825198111313	8.488156308323746e-10
17	12	2	3.55055379393824	4.4365040368182055e-08
17	12	3	2.178274786921457	3.4247427738392764e-12
17	12	4	2.059647064407745	1.5093561625721696e-12
17	12	5	2.2834898144325484	7.083032019312754e-12
17	12	6	2.894616007769396	4.817550299031376e-10
17	12	7	2.211546081849647	4.3094932645555256e-12
17	12	8	2.047932726715291	1.3920431467081366e-12
17	12	9	2.6385385870428593	8.223355505052733e-11
17	12	10	2.677884711935557	1.0790304840701488e-10
17	12	11	3.3613160034803586	1.204918446390802e-08
17	12	12	3.951831984215972	6.980504003245943e-07
17	12	13	3.679994787692482	1.0808447603252983e-07
17	12	14	3.3110517852627357	8.521018027671112e-09
17	12	15	3.056439780315052	1.4717582795642724e-09
17	12	16	3.4811343429964117	2.7508319113127162e-08
17	12	17	2.634566750235163	8.000897621350244e-11
17	12	18	3.696975260488469	1.2146671896286996e-07
17	12	19	2.4936802775569924	3.0243694328247146e-11
17	12	20	2.4843692362232472	2.8360267724369134e-11
17	13	1	2.38482995689856	1.4261784629206577e-11
17	13	2	2.7836585374773124	2.239670587052425e-10
17	13	3	2.3996946224008378	1.5803630563312196e-11
17	13	4	3.2769840174595597	6.737347834684779e-09
17	13	5	4.041239265053656	1.2866764000441211e-06
17	13	6	2.5112114747243455	3.413592771585739e-11
17	13	7	4.29403631577182	7.189796431679428e-06
17	13	8	4.017191987314542	1.0916691801694628e-06
17	13	9	2.0644945073712786	1.5607465503127577e-12
17	13	10	2.169421263868967	3.221598036230249e-12
17	13	11	4.204920752598243	3.926840558327332e-06
17	13	12	4.786283598644635	0.00019122293066626696
17	13	13	2.705244101112485	1.3033814920350907e-10
17	13	14	5.5475241600386855	0.017736795209020287
17	13	15	2.8753090671521067	4.2164780887581683e-10
17	13	16	2.316542914119595	8.89935881789199e-12
17	13	17	2.058352568832269	1.4959211082868561e-12
17	13	18	3.9031106947618186	4.999769638197432e-07
17	13	19	4.587291817735627	5.1576502265054155e-05
17	13	20	3.758322211792647	1.8514822616486727e-07
17	14	1	2.0992968867721165	1.9848464397409647e-12
17	14	2	2.059020606676488	1.5028394071113882e-12
17	14	3	2.016688538705647	1.1218382170745761e-12
17	14	4	3.556610109890057	4.625354887967606e-08
17	14	5	2.2113736591059805	4.304364314511153e-12
17	14	6	5.642245318246621	0.028363130002454134
17	14	7	2.70847997214402	1.332828352072031e-10
17	14	8	2.1454231351258755	2.7295264696198666e-12
17	14	9	2.6688089038448966	1.0134891832455163e-10
17	14	10	2.4201072875077028	1.8196134137133786e-11
17	14	11	3.3014371181617204	7.974542021651017e-09
17	14	12	2.0072430395420366	1.0509853102504172e-12
17	14	13	3.4151696459960927	1.7463219373476334e-08
17	14	14	3.3078593132154652	8.335536515576558e-09
17	14	15	2.2140594374077494	4.384954005862352e-12
17	14	16	4.048175680109569	1.3491195983932015e-06
17	14	17	3.778127262717506	2.1212325133748578e-07
17	14	18	2.0864895534261225	1.8168106654553097e-12
17	14	19	2.32848681698995	9.664578052583899e-12
17	14	20	2.8268918127447575	3.0185693361535665e-10
17	15	1	2.783858761476967	2.2427685308024361e-10
17	15	2	4.529319418361869	3.5043635413050596e-05
17	15	3	4.275388863144659	6.336238816087536e-06
17	15	4	2.4661546761826143	2.5008230616471902e-11
17	15	5	2.4556103872277495	2.3251942370143986e-11
17	15	6	4.677608156385414	9.380755913936345e-05
17	15	7	2.3461614122252974	1.0919309003306636e-11
17	15	8	2.3880818387617726	1.4585695565421716e-11
17	15	9	2.71562020395463	1.400180050726805e-10
17	15	10	5.163840611067403	0.0020614065847648277
17	15	11	4.052844901402416	1.3928441004180793e-06
17	15	12	3.6048120697509116	6.444690615969272e-08
17	15	13	3.756095960354011	1.82338664787464e-07
17	15	14	3.6038225896610148	6.400966009517809e-08
17	15	15	2.308941305158167	8.444201254976982e-12
17	15	16	2.983423955309222	8.892387443313941e-10
17	15	17	4.508705211489406	3.053124457068981e-05
17	15	18	2.066411009746209	1.5815437943648126e-12
17	15	19	3.519472200756791	3.581910248193066e-08
17	15	20	2.5497304415464352	4.4537866881081115e-11
17	16	1	4.046807614966394	1.3365694657527359e-06
17	16	2	2.7304264283855684	1.550883216617471e-10
17	16	3	2.6558921344130813	9.270146777412504e-11
17	16	4	2.2013663357170494	4.016907951132668e-12
17	16	5	2.385316573726441	1.4309793611713135e-11
17	16	6	3.035926922540829	1.2775158230339245e-09
17	16	7	2.330026159260581	9.767871535297249e-12
17	16	8	2.278583758860564	6.847055513916017e-12
17	16	9	3.5744844157148457	5.23084065842236e-08
17	16	10	2.023296387071338	1.1742260215094768e-12
17	16	11	2.8939575179684063	4.795703624622989e-10
17	16	12	2.8846619160348608	4.497665223851506e-10
17	16	13	2.979189283225635	8.63627609017439e-10
17	16	14	4.076405188892151	1.6359592096902804e-06
17	16	15	3.2017614641131145	4.0106310979568335e-09
17	16	16	4.032195070690266	1.2095639687162604e-06
17	16	17	2.2413202969411117	5.293388945148354e-12
17	16	18	2.0440965325789855	1.3556431797969626e-12
17	16	19	3.394016066395582	1.509469282428805e-08
17	16	20	3.414989214683983	1.7441523593492645e-08
17	17	1	3.4571694733679874	2.332279589443308e-08
17	17	2	5.091745705835354	0.0013288988209474123
17	17	3	2.41217835602314	1.722655896094796e-11
17	17	4	4.558735941785065	4.264559643261096e-05
17	17	5	6.0175720120088245	0.13273988312428825
17	17	6	4.093062187295443	1.8329193520803527e-06
17	17	7	3.250364506069851	5.607596332879151e-09
17	17	8	4.780836750775985	0.00018455902856601847
17	17	9	3.6096320504677353	6.661986064461169e-08
17	17	10	3.2323245449367777	4.951662584958231e-09
17	17	11	2.773655391567315	2.0902234948772538e-10
17	17	12	3.182392870433627	3.50911199799087e-09
17	17	13	2.4392529516977843	2.0768287020293635e-11
17	17	14	2.9599626264269925	7.563107600028246e-10
17	17	15	4.094762685911348	1.8543098225142032e-06
17	17	16	4.540837374501347	3.7845796355054966e-05
17	17	17	2.5118155627950625	3.427862445975735e-11
17	17	18	3.1101014777458076	2.13121214651661e-09
17	17	19	4.003049630707306	9.910461348089203e-07
17	17	20	2.3466588888489484	1.0956888817220163e-11
17	18	1	3.5432752301615698	4.219702644163898e-08
17	18	2	2.895566880041919	4.849273017117098e-10
17	18	3	2.2623286404851934	6.119945896888639e-12
17	18	4	2.4692742964239054	2.5552834351732567e-11
17	18	5	4.570498644673082	4.612253568443662e-05
17	18	6	2.6475588549277154	8.751811975848466e-11
17	18	7	3.5009056618705703	3.152062595862889e-08
17	18	8	4.304020028890567	7.692776096331119e-06
17	18	9	3.820588391390123	2.8390551356754403e-07
17	18	10	6.545096706868527	0.47125040378737715
17	18	11	2.34776453190512	1.1040873811750246e-11
17	18	12	2.7240036241605905	1.483614125805472e-10
17	18	13	2.6935217829131486	1.2020490431339293e-10
17	18	14	3.852355030791137	3.5304013517128394e-07
17	18	15	3.8485303712195087	3.4389894417823324e-07
17	18	16	2.714168563478494	1.386217004201884e-10
17	18	17	4.684902075590001	9.842769951740766e-05
17	18	18	2.1944536304532773	3.829631921906742e-12
17	18	19	2.919840367910944	5.733743500530479e-10
17	18	20	5.35107121902851	0.006157679778035574
17	19	1	2.5106345092434657	3.4000192420353807e-11
17	19	2	2.826654219156989	3.013622524620907e-10
17	19	3	2.461618310519687	2.4236942228316703e-11
17	19	4	2.904697460030868	5.164718173169488e-10
17	19	5	3.475290489580071	2.6423178754724033e-08
17	19	6	3.7254076914939613	1.4767878223985113e-07
17	19	7	2.7688859505440906	2.022520103405397e-10
17	19	8	6.171512682269545	0.21327604063926145
17	19	9	2.451543197454214	2.260794744344069e-11
17	19	10	3.6747406956293416	1.0424990739652635e-07
17	19	11	2.770682414006711	2.0477600564885537e-10
17	19	12	3.0167879287603663	1.1194643203724488e-09
17	19	13	3.3730025580278875	1.3059779729132608e-08
17	19	14	2.8135008158697588	2.752039752684597e-10
17	19	15	2.367792940138911	1.2678707373535901e-11
17	19	16	2.3751426065749235	1.3338862401206558e-11
17	19	17	2.7182210379812086	1.4255495718382722e-10
17	19	18	4.403530500529813	1.5066357416304856e-05
17	19	19	2.6004569825718047	6.321961079730031e-11
17	19	20	3.149130668232742	2.7896942450361886e-09
17	20	1	2.40661706097817	1.657749597755925e-11
17	20	2	3.9083740666922075	5.183391712150134e-07
17	20	3	3.804706284497117	2.5458630433707374e-07
17	20	4	2.466582458983948	2.508221802055527e-11
17	20	5	3.58840452763721	5.75669377369646e-08
17	20	6	3.2112103367043057	4.280690262242834e-09
17	20	7	3.016863909598797	1.1200514228634608e-09
17	20	8	3.265546961825505	6.226468021290822e-09
17	20	9	2.7910198306620595	2.356429769185697e-10
17	20	10	2.9960751513646358	9.703645707452478e-10
17	20	11	2.1764930571864896	3.3828564791784548e-12
17	20	12	3.0257244259995986	1.1906705796065425e-09
17	20	13	2.2091086918287646	4.237553778149377e-12
17	20	14	2.484996636649801	2.8483408157262555e-11
17	20	15	2.0229199935661604	1.1711772803371485e-12
17	20	16	2.11824082188744	2.262306366628446e-12
17	20	17	2.2322291746506093	4.971244722591706e-12
17	20	18	2.8808638123759516	4.3812850269700104e-10
17	20	19	2.8657716217298232	3.9478326387620025e-10
17	20	20	3.016575554449075	1.1178249392688495e-09
18	1	1	2.718076007739346	1.4241228689746335e-10
18	1	2	3.169322374154931	3.20659743248485e-09
18	1	3	2.663312992804234	9.757510416323684e-11
18	1	4	2.0057463925854	1.0401767943502664e-12
18	1	5	2.9848199207074577	8.978468003141613e-10
18	1	6	3.500612373760979	3.1457032246532425e-08
18	1	7	2.2725092237671065	6.565739988394602e-12
18	1	8	4.227929413735279	4.591465968685586e-06
18	1	9	3.279913431795939	6.8748077561849166e-09
18	1	10	2.5527184351841106	4.546636199618657e-11
18	1	11	4.756526222062402	0.00015748828450226754
18	1	12	2.956084091935397	7.363346364132412e-10
18	1	13	4.57024401980471	4.604438615095205e-05
18	1	14	2.4614742590117977	2.4212843678846248e-11
18	1	15	4.122030838048328	2.2333147515202736e-06
18	1	16	2.601814447097845	6.381497252191249e-11
18	1	17	2.0013148614889076	1.0088205203731188e-12
18	1	18	3.222069952551383	4.6135909696337045e-09
18	1	19	3.429074703373803	1.9218943420750587e-08
18	1	20	4.0024952435566465	9.87295782861325e-07
18	2	1	3.0315653352127305	1.239640203800586e-09
18	2	2	3.3087888043066993	8.38911932488805e-09
18	2	3	2.5671202206618804	5.0220367078773167e-11
18	2	4	2.875247890956721	4.2146979584207096e-10
18	2	5	4.704695176111231	0.00011212297040670243
18	2	6	5.580521274014728	0.020956405920643892
18	2	7	3.5829913167426652	5.546203649328421e-08
18	2	8	2.2252090458614737	4.735963232039698e-12
18	2	9	3.092144452551718	1.88288381131291e-09
18	2	10	3.5379775597318006	4.068589111963245e-08
18	2	11	4.051554358379812	1.3806196619425444e-06
18	2	12	4.138012067065464	2.490321520173412e-06
18	2	13	3.930738305434441	6.041625450216025e-07
18	2	14	2.229207129501847	4.868560256016461e-12
18	2	15	2.3249672881630903	9.432494297824935e-12
18	2	16	2.9497681175329955	7.049272398578858e-10
18	2	17	2.836590507935667	3.2275836304626426e-10
18	2	18	2.0485532841950707	1.3980224996626498e-12
18	2	19	2.71524105610374	1.3965195908722307e-10
18	2	20	3.154364426285092	2.892248763043338e-09
18	3	1	3.125121838577569	2.363898163826334e-09
18	3	2	4.2473100853644645	5.2372765738575635e-06
18	3	3	2.497926144708715	3.114357423241174e-11
18	3	4	3.455807833324636	2.310507296538518e-08
18	3	5	2.386017053314085	1.4379185890527315e-11
18	3	6	3.4930991158239904	2.987091430895481e-08
18	3	7	2.9884615826319063	9.206968159777465e-10
18	3	8	2.501679991213918	3.1961447107547885e-11
18	3	9	4.823255581295352	0.00024311007327280283
18	3	10	2.2761322135352993	6.732100732002422e-12
18	3	11	2.423431455223072	1.8618684801801502e-11
18	3	12	3.499176990407383	3.1147641576419185e-08
18	3	13	4.496608224108164	2.8156108943151242e-05
18	3	14	2.556495358687234	4.666775553317829e-11
18	3	15	3.1408680065177133	2.635136925647516e-09
18	3	16	2.4065821082768486	1.6573494932340172e-11
18	3	17	2.7006320303058278	1.2625317701212613e-10
18	3	18	2.0921123274059266	1.8887562783531826e-12
18	3	19	2.696754156042852	1.2291772196233897e-10
18	3	20	2.6556971957808297	9.257677747343764e-11
18	4	1	2.463567709669791	2.456542764207431e-11
18	4	2	2.5819040462743907	5.561791638582713e-11
18	4	3	2.3608613537590077	1.2086067896588758e-11
18	4	4	2.5285700711575636	3.84831190689873e-11
18	4	5	4.878654878133721	0.00034752350846895105
18	4	6	3.4074287950018203	1.6556230857154144e-08
18	4	7	4.335642944084854	9.528195246892218e-06
18	4	8	2.335191467000308	1.012261059161036e-11
18	4	9	2.797411766300923	2.4627389312366434e-10
18	4	10	4.7219810535450755	0.0001256040634885878
18	4	11	4.084898055237074	1.7335961552687751e-06
18	4	12	3.1240563664468723	2.3465866722549395e-09
18	4	13	2.832267238693741	3.132683711608343e-10
18	4	14	3.493311061414233	2.9914543471348136e-08
18	4	15	2.2181616614477524	4.510967421767203e-12
18	4	16	4.763086501042361	0.00016438365836118318
18	4	17	2.508941665384781	3.360504531490427e-11
18	4	18	2.0713020687913293	1.6358846613949963e-12
18	4	19	2.2022880117501495	4.042559939201011e-12
18	4	20	2.0288562750887693	1.2201959899747547e-12
18	5	1	5.588671762861135	0.021826345211885853
18	5	2	2.5751985206219974	5.3101373891820177e-11
18	5	3	4.443014156328931	1.965170168517878e-05
18	5	4	3.413819326089752	1.7301503445670457e-08
18	5	5	2.7148825436974153	1.3930671559537103e-10
18	5	6	4.250773587558002	5.3618525205034705e-06
